# Sweep MEMS 2D (VDC E3646A x Frequenza 33220A) - 20260908_130623
"# VDC da 0.0V a 5.0V (passo 1.0V, 6 curve)"
"# f_center=417520.0 Hz, span=+/-400.0 Hz, pts=301, navg=128"
vdc_target_V,vdc_meas_V,idc_meas_A,step_f,frequency_Hz,freq_readback_Hz,Vin_Vpp_V,Vout_Vpp_V,Gain_linear,Gain_dB,Phase_deg
3.00,3.003,-1.079792e-04,217,417696.000,417696.000,9.290000e-02,1.045000e+00,1.124865e+01,21.022,70.000
3.00,3.003,-1.079792e-04,218,417698.667,417698.667,9.280000e-02,1.046000e+00,1.127155e+01,21.040,69.600
3.00,3.003,-1.079792e-04,219,417701.333,417701.333,9.310000e-02,1.044000e+00,1.121375e+01,20.995,69.600
3.00,3.003,-1.079792e-04,220,417704.000,417704.000,9.290000e-02,1.049000e+00,1.129171e+01,21.055,69.700
3.00,3.003,-1.079792e-04,221,417706.667,417706.667,9.270000e-02,1.046000e+00,1.128371e+01,21.049,69.000
3.00,3.003,-1.079792e-04,222,417709.333,417709.333,9.290000e-02,1.045000e+00,1.124865e+01,21.022,69.400
3.00,3.003,-1.079792e-04,223,417712.000,417712.000,9.350000e-02,1.046000e+00,1.118717e+01,20.974,69.800
3.00,3.003,-1.079792e-04,224,417714.667,417714.667,9.290000e-02,1.047000e+00,1.127018e+01,21.039,69.400
3.00,3.003,-1.079792e-04,225,417717.333,417717.333,9.280000e-02,1.040000e+00,1.120690e+01,20.990,70.400
3.00,3.003,-1.079792e-04,226,417720.000,417720.000,9.290000e-02,1.041000e+00,1.120560e+01,20.989,69.600
3.00,3.003,-1.079792e-04,227,417722.667,417722.667,9.270000e-02,1.034000e+00,1.115426e+01,20.949,69.400
3.00,3.003,-1.079792e-04,228,417725.333,417725.333,9.260000e-02,1.046000e+00,1.129590e+01,21.058,69.300
3.00,3.003,-1.079792e-04,229,417728.000,417728.000,9.260000e-02,1.042000e+00,1.125270e+01,21.025,70.500
3.00,3.003,-1.079792e-04,230,417730.667,417730.667,9.310000e-02,1.039000e+00,1.116004e+01,20.953,70.000
3.00,3.003,-1.079792e-04,231,417733.333,417733.333,9.290000e-02,1.039000e+00,1.118407e+01,20.972,69.600
3.00,3.003,-1.079792e-04,232,417736.000,417736.000,9.300000e-02,1.037000e+00,1.115054e+01,20.946,69.400
3.00,3.003,-1.079792e-04,233,417738.667,417738.667,9.290000e-02,1.041000e+00,1.120560e+01,20.989,69.500
3.00,3.003,-1.079792e-04,234,417741.333,417741.333,9.290000e-02,1.042000e+00,1.121636e+01,20.997,69.500
3.00,3.003,-1.079792e-04,235,417744.000,417744.000,9.270000e-02,1.040000e+00,1.121899e+01,20.999,69.600
3.00,3.003,-1.079792e-04,236,417746.667,417746.667,9.290000e-02,1.041000e+00,1.120560e+01,20.989,69.600
3.00,3.003,-1.079792e-04,237,417749.333,417749.333,9.280000e-02,1.039000e+00,1.119612e+01,20.981,69.600
3.00,3.003,-1.079792e-04,238,417752.000,417752.000,9.290000e-02,1.043000e+00,1.122713e+01,21.005,70.500
3.00,3.003,-1.079792e-04,239,417754.667,417754.667,9.270000e-02,1.043000e+00,1.125135e+01,21.024,70.800
3.00,3.003,-1.079792e-04,240,417757.333,417757.333,9.310000e-02,1.038000e+00,1.114930e+01,20.945,69.700
3.00,3.003,-1.079792e-04,241,417760.000,417760.000,9.270000e-02,1.038000e+00,1.119741e+01,20.982,69.700
3.00,3.003,-1.079792e-04,242,417762.667,417762.667,9.330000e-02,1.041000e+00,1.115756e+01,20.951,69.600
3.00,3.003,-1.079792e-04,243,417765.333,417765.333,9.280000e-02,1.041000e+00,1.121767e+01,20.998,70.800
3.00,3.003,-1.079792e-04,244,417768.000,417768.000,9.290000e-02,1.039000e+00,1.118407e+01,20.972,70.200
3.00,3.003,-1.079792e-04,245,417770.667,417770.667,9.270000e-02,1.043000e+00,1.125135e+01,21.024,70.100
3.00,3.003,-1.079792e-04,246,417773.333,417773.333,9.290000e-02,1.039000e+00,1.118407e+01,20.972,69.900
3.00,3.003,-1.079792e-04,247,417776.000,417776.000,9.290000e-02,1.039000e+00,1.118407e+01,20.972,70.900
3.00,3.003,-1.079792e-04,248,417778.667,417778.667,9.290000e-02,1.038000e+00,1.117330e+01,20.964,69.900
3.00,3.003,-1.079792e-04,249,417781.333,417781.333,9.280000e-02,1.040000e+00,1.120690e+01,20.990,70.400
3.00,3.003,-1.079792e-04,250,417784.000,417784.000,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.200
3.00,3.003,-1.079792e-04,251,417786.667,417786.667,9.290000e-02,1.033000e+00,1.111948e+01,20.922,70.500
3.00,3.003,-1.079792e-04,252,417789.333,417789.333,9.270000e-02,1.038000e+00,1.119741e+01,20.982,70.600
3.00,3.003,-1.079792e-04,253,417792.000,417792.000,9.310000e-02,1.042000e+00,1.119227e+01,20.978,71.900
3.00,3.003,-1.079792e-04,254,417794.667,417794.667,9.290000e-02,1.041000e+00,1.120560e+01,20.989,70.900
3.00,3.003,-1.079792e-04,255,417797.333,417797.333,9.300000e-02,1.045000e+00,1.123656e+01,21.013,70.600
3.00,3.003,-1.079792e-04,256,417800.000,417800.000,9.310000e-02,1.036000e+00,1.112782e+01,20.928,69.300
3.00,3.003,-1.079792e-04,257,417802.667,417802.667,9.270000e-02,1.038000e+00,1.119741e+01,20.982,69.500
3.00,3.003,-1.079792e-04,258,417805.333,417805.333,9.280000e-02,1.042000e+00,1.122845e+01,21.006,71.500
3.00,3.003,-1.079792e-04,259,417808.000,417808.000,9.290000e-02,1.048000e+00,1.128095e+01,21.047,71.800
3.00,3.003,-1.079792e-04,260,417810.667,417810.667,9.270000e-02,1.040000e+00,1.121899e+01,20.999,70.000
3.00,3.003,-1.079792e-04,261,417813.333,417813.333,9.270000e-02,1.040000e+00,1.121899e+01,20.999,69.600
3.00,3.003,-1.079792e-04,262,417816.000,417816.000,9.300000e-02,1.034000e+00,1.111828e+01,20.921,70.800
3.00,3.003,-1.079792e-04,263,417818.667,417818.667,9.280000e-02,1.051000e+00,1.132543e+01,21.081,69.900
3.00,3.003,-1.079792e-04,264,417821.333,417821.333,9.270000e-02,1.037000e+00,1.118662e+01,20.974,70.300
3.00,3.003,-1.079792e-04,265,417824.000,417824.000,9.270000e-02,1.047000e+00,1.129450e+01,21.057,69.700
3.00,3.003,-1.079792e-04,266,417826.667,417826.667,9.290000e-02,1.041000e+00,1.120560e+01,20.989,70.500
3.00,3.003,-1.079792e-04,267,417829.333,417829.333,9.260000e-02,1.041000e+00,1.124190e+01,21.017,70.500
3.00,3.003,-1.079792e-04,268,417832.000,417832.000,9.280000e-02,1.046000e+00,1.127155e+01,21.040,71.400
3.00,3.003,-1.079792e-04,269,417834.667,417834.667,9.280000e-02,1.044000e+00,1.125000e+01,21.023,70.900
3.00,3.003,-1.079792e-04,270,417837.333,417837.333,9.290000e-02,1.039000e+00,1.118407e+01,20.972,70.200
3.00,3.003,-1.079792e-04,271,417840.000,417840.000,9.290000e-02,1.041000e+00,1.120560e+01,20.989,70.000
3.00,3.003,-1.079792e-04,272,417842.667,417842.667,9.280000e-02,1.046000e+00,1.127155e+01,21.040,70.500
3.00,3.003,-1.079792e-04,273,417845.333,417845.333,9.290000e-02,1.046000e+00,1.125942e+01,21.030,71.300
3.00,3.003,-1.079792e-04,274,417848.000,417848.000,9.290000e-02,1.043000e+00,1.122713e+01,21.005,69.200
3.00,3.003,-1.079792e-04,275,417850.667,417850.667,9.270000e-02,1.040000e+00,1.121899e+01,20.999,70.700
3.00,3.003,-1.079792e-04,276,417853.333,417853.333,9.300000e-02,1.044000e+00,1.122581e+01,21.004,70.100
3.00,3.003,-1.079792e-04,277,417856.000,417856.000,9.300000e-02,1.046000e+00,1.124731e+01,21.021,70.400
3.00,3.003,-1.079792e-04,278,417858.667,417858.667,9.250000e-02,1.041000e+00,1.125405e+01,21.026,70.400
3.00,3.003,-1.079792e-04,279,417861.333,417861.333,9.260000e-02,1.039000e+00,1.122030e+01,21.000,69.600
3.00,3.003,-1.079792e-04,280,417864.000,417864.000,9.280000e-02,1.041000e+00,1.121767e+01,20.998,69.700
3.00,3.003,-1.079792e-04,281,417866.667,417866.667,9.290000e-02,1.041000e+00,1.120560e+01,20.989,70.100
3.00,3.003,-1.079792e-04,282,417869.333,417869.333,9.300000e-02,1.044000e+00,1.122581e+01,21.004,70.000
3.00,3.003,-1.079792e-04,283,417872.000,417872.000,9.260000e-02,1.040000e+00,1.123110e+01,21.008,71.600
3.00,3.003,-1.079792e-04,284,417874.667,417874.667,9.270000e-02,1.041000e+00,1.122977e+01,21.007,70.700
3.00,3.003,-1.079792e-04,285,417877.333,417877.333,9.290000e-02,1.044000e+00,1.123789e+01,21.014,70.300
3.00,3.003,-1.079792e-04,286,417880.000,417880.000,9.280000e-02,1.041000e+00,1.121767e+01,20.998,70.100
3.00,3.003,-1.079792e-04,287,417882.667,417882.667,9.290000e-02,1.043000e+00,1.122713e+01,21.005,71.000
3.00,3.003,-1.079792e-04,288,417885.333,417885.333,9.270000e-02,1.040000e+00,1.121899e+01,20.999,71.000
3.00,3.003,-1.079792e-04,289,417888.000,417888.000,9.300000e-02,1.051000e+00,1.130108e+01,21.062,71.100
3.00,3.003,-1.079792e-04,290,417890.667,417890.667,9.280000e-02,1.043000e+00,1.123922e+01,21.015,71.200
3.00,3.003,-1.079792e-04,291,417893.333,417893.333,9.270000e-02,1.046000e+00,1.128371e+01,21.049,70.800
3.00,3.003,-1.079792e-04,292,417896.000,417896.000,9.270000e-02,1.046000e+00,1.128371e+01,21.049,69.800
3.00,3.003,-1.079792e-04,293,417898.667,417898.667,9.290000e-02,1.046000e+00,1.125942e+01,21.030,71.300
3.00,3.003,-1.079792e-04,294,417901.333,417901.333,9.270000e-02,1.042000e+00,1.124056e+01,21.016,70.400
3.00,3.003,-1.079792e-04,295,417904.000,417904.000,9.290000e-02,1.047000e+00,1.127018e+01,21.039,70.100
3.00,3.003,-1.079792e-04,296,417906.667,417906.667,9.300000e-02,1.043000e+00,1.121505e+01,20.996,70.100
3.00,3.003,-1.079792e-04,297,417909.333,417909.333,9.270000e-02,1.041000e+00,1.122977e+01,21.007,70.500
3.00,3.003,-1.079792e-04,298,417912.000,417912.000,9.270000e-02,1.045000e+00,1.127292e+01,21.041,71.000
3.00,3.003,-1.079792e-04,299,417914.667,417914.667,9.280000e-02,1.043000e+00,1.123922e+01,21.015,71.200
3.00,3.003,-1.079792e-04,300,417917.333,417917.333,9.300000e-02,1.040000e+00,1.118280e+01,20.971,70.800
3.00,3.003,-1.079792e-04,301,417920.000,417920.000,9.270000e-02,1.044000e+00,1.126214e+01,21.032,70.900
4.00,4.004,-1.273450e-04,1,417120.000,417120.000,9.300000e-02,1.049000e+00,1.127957e+01,21.046,69.100
4.00,4.004,-1.273450e-04,2,417122.667,417122.667,9.260000e-02,1.054000e+00,1.138229e+01,21.125,69.400
4.00,4.004,-1.273450e-04,3,417125.333,417125.333,9.250000e-02,1.048000e+00,1.132973e+01,21.084,70.200
4.00,4.004,-1.273450e-04,4,417128.000,417128.000,9.290000e-02,1.056000e+00,1.136706e+01,21.113,69.800
4.00,4.004,-1.273450e-04,5,417130.667,417130.667,9.270000e-02,1.050000e+00,1.132686e+01,21.082,69.400
4.00,4.004,-1.273450e-04,6,417133.333,417133.333,9.280000e-02,1.051000e+00,1.132543e+01,21.081,69.100
4.00,4.004,-1.273450e-04,7,417136.000,417136.000,9.310000e-02,1.049000e+00,1.126745e+01,21.037,69.600
4.00,4.004,-1.273450e-04,8,417138.667,417138.667,9.290000e-02,1.052000e+00,1.132400e+01,21.080,70.200
4.00,4.004,-1.273450e-04,9,417141.333,417141.333,9.270000e-02,1.049000e+00,1.131607e+01,21.074,69.100
4.00,4.004,-1.273450e-04,10,417144.000,417144.000,9.300000e-02,1.051000e+00,1.130108e+01,21.062,68.900
4.00,4.004,-1.273450e-04,11,417146.667,417146.667,9.280000e-02,1.049000e+00,1.130388e+01,21.065,70.100
4.00,4.004,-1.273450e-04,12,417149.333,417149.333,9.280000e-02,1.047000e+00,1.128233e+01,21.048,70.000
4.00,4.004,-1.273450e-04,13,417152.000,417152.000,9.270000e-02,1.048000e+00,1.130529e+01,21.066,69.600
4.00,4.004,-1.273450e-04,14,417154.667,417154.667,9.290000e-02,1.046000e+00,1.125942e+01,21.030,69.600
4.00,4.004,-1.273450e-04,15,417157.333,417157.333,9.280000e-02,1.049000e+00,1.130388e+01,21.065,70.000
4.00,4.004,-1.273450e-04,16,417160.000,417160.000,9.300000e-02,1.054000e+00,1.133333e+01,21.087,69.000
4.00,4.004,-1.273450e-04,17,417162.667,417162.667,9.290000e-02,1.055000e+00,1.135630e+01,21.105,69.600
4.00,4.004,-1.273450e-04,18,417165.333,417165.333,9.290000e-02,1.053000e+00,1.133477e+01,21.088,70.200
4.00,4.004,-1.273450e-04,19,417168.000,417168.000,9.260000e-02,1.049000e+00,1.132829e+01,21.083,69.800
4.00,4.004,-1.273450e-04,20,417170.667,417170.667,9.270000e-02,1.053000e+00,1.135922e+01,21.107,69.800
4.00,4.004,-1.273450e-04,21,417173.333,417173.333,9.290000e-02,1.054000e+00,1.134553e+01,21.096,70.400
4.00,4.004,-1.273450e-04,22,417176.000,417176.000,9.270000e-02,1.049000e+00,1.131607e+01,21.074,69.600
4.00,4.004,-1.273450e-04,23,417178.667,417178.667,9.270000e-02,1.050000e+00,1.132686e+01,21.082,69.900
4.00,4.004,-1.273450e-04,24,417181.333,417181.333,9.270000e-02,1.050000e+00,1.132686e+01,21.082,69.100
4.00,4.004,-1.273450e-04,25,417184.000,417184.000,9.270000e-02,1.047000e+00,1.129450e+01,21.057,69.300
4.00,4.004,-1.273450e-04,26,417186.667,417186.667,9.250000e-02,1.049000e+00,1.134054e+01,21.093,69.300
4.00,4.004,-1.273450e-04,27,417189.333,417189.333,9.290000e-02,1.050000e+00,1.130248e+01,21.063,69.800
4.00,4.004,-1.273450e-04,28,417192.000,417192.000,9.280000e-02,1.054000e+00,1.135776e+01,21.106,70.400
4.00,4.004,-1.273450e-04,29,417194.667,417194.667,9.250000e-02,1.049000e+00,1.134054e+01,21.093,69.000
4.00,4.004,-1.273450e-04,30,417197.333,417197.333,9.280000e-02,1.051000e+00,1.132543e+01,21.081,70.300
4.00,4.004,-1.273450e-04,31,417200.000,417200.000,9.280000e-02,1.050000e+00,1.131466e+01,21.073,69.800
4.00,4.004,-1.273450e-04,32,417202.667,417202.667,9.290000e-02,1.045000e+00,1.124865e+01,21.022,70.300
4.00,4.004,-1.273450e-04,33,417205.333,417205.333,9.300000e-02,1.048000e+00,1.126882e+01,21.038,69.900
4.00,4.004,-1.273450e-04,34,417208.000,417208.000,9.270000e-02,1.048000e+00,1.130529e+01,21.066,70.100
4.00,4.004,-1.273450e-04,35,417210.667,417210.667,9.270000e-02,1.044000e+00,1.126214e+01,21.032,70.500
4.00,4.004,-1.273450e-04,36,417213.333,417213.333,9.260000e-02,1.051000e+00,1.134989e+01,21.100,69.100
4.00,4.004,-1.273450e-04,37,417216.000,417216.000,9.270000e-02,1.054000e+00,1.137001e+01,21.115,68.800
4.00,4.004,-1.273450e-04,38,417218.667,417218.667,9.250000e-02,1.057000e+00,1.142703e+01,21.159,70.500
4.00,4.004,-1.273450e-04,39,417221.333,417221.333,9.270000e-02,1.054000e+00,1.137001e+01,21.115,69.500
4.00,4.004,-1.273450e-04,40,417224.000,417224.000,9.270000e-02,1.052000e+00,1.134844e+01,21.099,69.400
4.00,4.004,-1.273450e-04,41,417226.667,417226.667,9.260000e-02,1.052000e+00,1.136069e+01,21.108,70.600
4.00,4.004,-1.273450e-04,42,417229.333,417229.333,9.270000e-02,1.051000e+00,1.133765e+01,21.090,70.400
4.00,4.004,-1.273450e-04,43,417232.000,417232.000,9.290000e-02,1.051000e+00,1.131324e+01,21.072,68.600
4.00,4.004,-1.273450e-04,44,417234.667,417234.667,9.290000e-02,1.049000e+00,1.129171e+01,21.055,70.300
4.00,4.004,-1.273450e-04,45,417237.333,417237.333,9.290000e-02,1.046000e+00,1.125942e+01,21.030,70.200
4.00,4.004,-1.273450e-04,46,417240.000,417240.000,9.270000e-02,1.053000e+00,1.135922e+01,21.107,69.700
4.00,4.004,-1.273450e-04,47,417242.667,417242.667,9.280000e-02,1.047000e+00,1.128233e+01,21.048,68.500
4.00,4.004,-1.273450e-04,48,417245.333,417245.333,9.270000e-02,1.053000e+00,1.135922e+01,21.107,70.300
4.00,4.004,-1.273450e-04,49,417248.000,417248.000,9.270000e-02,1.047000e+00,1.129450e+01,21.057,70.200
4.00,4.004,-1.273450e-04,50,417250.667,417250.667,9.280000e-02,1.049000e+00,1.130388e+01,21.065,69.500
4.00,4.004,-1.273450e-04,51,417253.333,417253.333,9.270000e-02,1.049000e+00,1.131607e+01,21.074,69.400
4.00,4.004,-1.273450e-04,52,417256.000,417256.000,9.310000e-02,1.051000e+00,1.128894e+01,21.053,69.300
4.00,4.004,-1.273450e-04,53,417258.667,417258.667,9.320000e-02,1.052000e+00,1.128755e+01,21.052,69.200
4.00,4.004,-1.273450e-04,54,417261.333,417261.333,9.280000e-02,1.058000e+00,1.140086e+01,21.139,69.900
4.00,4.004,-1.273450e-04,55,417264.000,417264.000,9.270000e-02,1.054000e+00,1.137001e+01,21.115,70.500
4.00,4.004,-1.273450e-04,56,417266.667,417266.667,9.280000e-02,1.052000e+00,1.133621e+01,21.089,69.300
4.00,4.004,-1.273450e-04,57,417269.333,417269.333,9.310000e-02,1.053000e+00,1.131042e+01,21.070,70.300
4.00,4.004,-1.273450e-04,58,417272.000,417272.000,9.290000e-02,1.054000e+00,1.134553e+01,21.096,70.000
4.00,4.004,-1.273450e-04,59,417274.667,417274.667,9.250000e-02,1.051000e+00,1.136216e+01,21.109,70.000
4.00,4.004,-1.273450e-04,60,417277.333,417277.333,9.300000e-02,1.046000e+00,1.124731e+01,21.021,68.200
4.00,4.004,-1.273450e-04,61,417280.000,417280.000,9.270000e-02,1.057000e+00,1.140237e+01,21.140,69.900
4.00,4.004,-1.273450e-04,62,417282.667,417282.667,9.270000e-02,1.055000e+00,1.138080e+01,21.123,69.200
4.00,4.004,-1.273450e-04,63,417285.333,417285.333,9.290000e-02,1.054000e+00,1.134553e+01,21.096,70.000
4.00,4.004,-1.273450e-04,64,417288.000,417288.000,9.290000e-02,1.045000e+00,1.124865e+01,21.022,70.000
4.00,4.004,-1.273450e-04,65,417290.667,417290.667,9.290000e-02,1.056000e+00,1.136706e+01,21.113,69.800
4.00,4.004,-1.273450e-04,66,417293.333,417293.333,9.270000e-02,1.056000e+00,1.139159e+01,21.132,69.800
4.00,4.004,-1.273450e-04,67,417296.000,417296.000,9.300000e-02,1.052000e+00,1.131183e+01,21.071,70.100
4.00,4.004,-1.273450e-04,68,417298.667,417298.667,9.280000e-02,1.049000e+00,1.130388e+01,21.065,70.100
4.00,4.004,-1.273450e-04,69,417301.333,417301.333,9.260000e-02,1.053000e+00,1.137149e+01,21.116,70.200
4.00,4.004,-1.273450e-04,70,417304.000,417304.000,9.290000e-02,1.055000e+00,1.135630e+01,21.105,70.100
4.00,4.004,-1.273450e-04,71,417306.667,417306.667,9.300000e-02,1.049000e+00,1.127957e+01,21.046,70.800
4.00,4.004,-1.273450e-04,72,417309.333,417309.333,9.270000e-02,1.052000e+00,1.134844e+01,21.099,69.900
4.00,4.004,-1.273450e-04,73,417312.000,417312.000,9.260000e-02,1.048000e+00,1.131749e+01,21.075,70.700
4.00,4.004,-1.273450e-04,74,417314.667,417314.667,9.290000e-02,1.058000e+00,1.138859e+01,21.129,68.300
4.00,4.004,-1.273450e-04,75,417317.333,417317.333,9.290000e-02,1.051000e+00,1.131324e+01,21.072,70.700
4.00,4.004,-1.273450e-04,76,417320.000,417320.000,9.290000e-02,1.051000e+00,1.131324e+01,21.072,70.000
4.00,4.004,-1.273450e-04,77,417322.667,417322.667,9.280000e-02,1.056000e+00,1.137931e+01,21.122,69.500
4.00,4.004,-1.273450e-04,78,417325.333,417325.333,9.260000e-02,1.046000e+00,1.129590e+01,21.058,69.800
4.00,4.004,-1.273450e-04,79,417328.000,417328.000,9.310000e-02,1.057000e+00,1.135338e+01,21.103,69.400
4.00,4.004,-1.273450e-04,80,417330.667,417330.667,9.290000e-02,1.051000e+00,1.131324e+01,21.072,68.800
4.00,4.004,-1.273450e-04,81,417333.333,417333.333,9.270000e-02,1.051000e+00,1.133765e+01,21.090,69.800
4.00,4.004,-1.273450e-04,82,417336.000,417336.000,9.270000e-02,1.052000e+00,1.134844e+01,21.099,70.200
4.00,4.004,-1.273450e-04,83,417338.667,417338.667,9.280000e-02,1.055000e+00,1.136853e+01,21.114,70.900
4.00,4.004,-1.273450e-04,84,417341.333,417341.333,9.280000e-02,1.056000e+00,1.137931e+01,21.122,70.300
4.00,4.004,-1.273450e-04,85,417344.000,417344.000,9.280000e-02,1.059000e+00,1.141164e+01,21.147,69.500
4.00,4.004,-1.273450e-04,86,417346.667,417346.667,9.300000e-02,1.054000e+00,1.133333e+01,21.087,70.000
4.00,4.004,-1.273450e-04,87,417349.333,417349.333,9.270000e-02,1.043000e+00,1.125135e+01,21.024,70.400
4.00,4.004,-1.273450e-04,88,417352.000,417352.000,9.270000e-02,1.049000e+00,1.131607e+01,21.074,69.600
4.00,4.004,-1.273450e-04,89,417354.667,417354.667,9.270000e-02,1.056000e+00,1.139159e+01,21.132,69.800
4.00,4.004,-1.273450e-04,90,417357.333,417357.333,9.300000e-02,1.051000e+00,1.130108e+01,21.062,69.600
4.00,4.004,-1.273450e-04,91,417360.000,417360.000,9.280000e-02,1.054000e+00,1.135776e+01,21.106,69.900
4.00,4.004,-1.273450e-04,92,417362.667,417362.667,9.280000e-02,1.059000e+00,1.141164e+01,21.147,68.900
4.00,4.004,-1.273450e-04,93,417365.333,417365.333,9.280000e-02,1.060000e+00,1.142241e+01,21.155,69.900
4.00,4.004,-1.273450e-04,94,417368.000,417368.000,9.310000e-02,1.051000e+00,1.128894e+01,21.053,69.900
4.00,4.004,-1.273450e-04,95,417370.667,417370.667,9.290000e-02,1.049000e+00,1.129171e+01,21.055,69.700
4.00,4.004,-1.273450e-04,96,417373.333,417373.333,9.270000e-02,1.054000e+00,1.137001e+01,21.115,70.500
4.00,4.004,-1.273450e-04,97,417376.000,417376.000,9.270000e-02,1.060000e+00,1.143474e+01,21.165,70.900
4.00,4.004,-1.273450e-04,98,417378.667,417378.667,9.280000e-02,1.043000e+00,1.123922e+01,21.015,70.700
4.00,4.004,-1.273450e-04,99,417381.333,417381.333,9.270000e-02,1.052000e+00,1.134844e+01,21.099,68.900
4.00,4.004,-1.273450e-04,100,417384.000,417384.000,9.270000e-02,1.051000e+00,1.133765e+01,21.090,70.200
4.00,4.004,-1.273450e-04,101,417386.667,417386.667,9.280000e-02,1.052000e+00,1.133621e+01,21.089,70.400
4.00,4.004,-1.273450e-04,102,417389.333,417389.333,9.270000e-02,1.059000e+00,1.142395e+01,21.156,69.400
4.00,4.004,-1.273450e-04,103,417392.000,417392.000,9.280000e-02,1.051000e+00,1.132543e+01,21.081,70.300
4.00,4.004,-1.273450e-04,104,417394.667,417394.667,9.290000e-02,1.057000e+00,1.137783e+01,21.121,71.100
4.00,4.004,-1.273450e-04,105,417397.333,417397.333,9.300000e-02,1.055000e+00,1.134409e+01,21.095,70.000
4.00,4.004,-1.273450e-04,106,417400.000,417400.000,9.260000e-02,1.054000e+00,1.138229e+01,21.125,70.200
4.00,4.004,-1.273450e-04,107,417402.667,417402.667,9.290000e-02,1.049000e+00,1.129171e+01,21.055,69.600
4.00,4.004,-1.273450e-04,108,417405.333,417405.333,9.270000e-02,1.056000e+00,1.139159e+01,21.132,69.600
4.00,4.004,-1.273450e-04,109,417408.000,417408.000,9.280000e-02,1.057000e+00,1.139009e+01,21.131,69.800
4.00,4.004,-1.273450e-04,110,417410.667,417410.667,9.250000e-02,1.057000e+00,1.142703e+01,21.159,69.400
4.00,4.004,-1.273450e-04,111,417413.333,417413.333,9.310000e-02,1.055000e+00,1.133190e+01,21.086,69.800
4.00,4.004,-1.273450e-04,112,417416.000,417416.000,9.270000e-02,1.056000e+00,1.139159e+01,21.132,69.500
4.00,4.004,-1.273450e-04,113,417418.667,417418.667,9.290000e-02,1.062000e+00,1.143165e+01,21.162,70.400
4.00,4.004,-1.273450e-04,114,417421.333,417421.333,9.280000e-02,1.050000e+00,1.131466e+01,21.073,70.000
4.00,4.004,-1.273450e-04,115,417424.000,417424.000,9.290000e-02,1.053000e+00,1.133477e+01,21.088,70.400
4.00,4.004,-1.273450e-04,116,417426.667,417426.667,9.280000e-02,1.047000e+00,1.128233e+01,21.048,69.900
4.00,4.004,-1.273450e-04,117,417429.333,417429.333,9.270000e-02,1.052000e+00,1.134844e+01,21.099,70.400
4.00,4.004,-1.273450e-04,118,417432.000,417432.000,9.280000e-02,1.053000e+00,1.134698e+01,21.098,69.500
4.00,4.004,-1.273450e-04,119,417434.667,417434.667,9.320000e-02,1.059000e+00,1.136266e+01,21.110,69.800
4.00,4.004,-1.273450e-04,120,417437.333,417437.333,9.290000e-02,1.056000e+00,1.136706e+01,21.113,69.200
4.00,4.004,-1.273450e-04,121,417440.000,417440.000,9.320000e-02,1.058000e+00,1.135193e+01,21.101,70.500
4.00,4.004,-1.273450e-04,122,417442.667,417442.667,9.330000e-02,1.055000e+00,1.130761e+01,21.067,70.400
4.00,4.004,-1.273450e-04,123,417445.333,417445.333,9.290000e-02,1.056000e+00,1.136706e+01,21.113,69.700
4.00,4.004,-1.273450e-04,124,417448.000,417448.000,9.310000e-02,1.059000e+00,1.137487e+01,21.119,69.700
