x-axis,1,3,4
second,Volt,Volt,Volt
-235.2500E-06,-11.4469220E-03,+77.7302913E-03,-337.0612401E-03
-235.1250E-06,-1.2710427E-03,+91.3604733E-03,-392.3652596E-03
-235.0000E-06,+9.6812185E-03,+94.9945813E-03,-406.8106112E-03
-234.8750E-06,+19.8966706E-03,+87.9722823E-03,-378.0656367E-03
-234.7500E-06,+25.4632535E-03,+71.3956494E-03,-310.7936524E-03
-234.6250E-06,+28.3087309E-03,+46.8358192E-03,-211.1881259E-03
-234.5000E-06,+26.5430274E-03,+15.8912530E-03,-85.6793333E-03
-234.3750E-06,+22.0392586E-03,-16.0460897E-03,+43.8005649E-03
-234.2500E-06,+16.1655149E-03,-46.8950215E-03,+168.4532017E-03
-234.1250E-06,+8.0851130E-03,-73.0305426E-03,+274.8168940E-03
-234.0000E-06,+952.5754E-06,-91.7794431E-03,+351.1058379E-03
-233.8750E-06,-5.2999371E-03,-101.4294116E-03,+390.4707873E-03
-233.7500E-06,-12.8395099E-03,-100.4912835E-03,+386.6271944E-03
-233.6250E-06,-19.3991832E-03,-89.4386768E-03,+341.3966672E-03
-233.5000E-06,-24.7528264E-03,-68.6541293E-03,+256.2729244E-03
-233.3750E-06,-27.4890072E-03,-41.4529675E-03,+145.6284532E-03
-233.2500E-06,-27.5380022E-03,-10.0985395E-03,+19.1906405E-03
